obs_start,obs_end,length,iteration,distribution
5277581,5277581,1,0,unif
9414679,9414679,1,0,unif
6600574,6600574,1,0,unif
7974494,7974494,1,0,unif
5919252,5919252,1,0,unif
672041,672041,1,0,unif
148974,148974,1,0,unif
417382,417382,1,0,unif
3312676,3312676,1,0,unif
415079,415079,1,0,unif
5259686,5259686,1,0,unif
7974251,7974251,1,0,unif
8167952,8167952,1,0,unif
5966273,5966273,1,0,unif
2012900,2012900,1,0,unif
601970,601970,1,0,unif
7033404,7033404,1,0,unif
260828,260828,1,0,unif
5603515,5603515,1,0,unif
9030075,9030075,1,0,unif
9870040,9870040,1,0,unif
7168575,7168575,1,0,unif
6136573,6136573,1,0,unif
5743764,5743764,1,0,unif
3859740,3859740,1,0,unif
1488623,1488623,1,0,unif
1861863,1861863,1,0,unif
1649584,1649584,1,0,unif
1240251,1240253,3,0,unif
7503919,7503919,1,0,unif
7151508,7151508,1,0,unif
2407770,2407770,1,0,unif
8817994,8817994,1,0,unif
3096829,3096829,1,0,unif
4662017,4662017,1,0,unif
585565,585565,1,0,unif
1191691,1191691,1,0,unif
5313331,5313331,1,0,unif
1522217,1522217,1,0,unif
8884205,8884205,1,0,unif
2461520,2461520,1,0,unif
8022123,8022123,1,0,unif
8867886,8867886,1,0,unif
8552009,8552009,1,0,unif
1988195,1988195,1,0,unif
9603593,9603593,1,0,unif
6818500,6818500,1,0,unif
669751,669751,1,0,unif
2324834,2324834,1,0,unif
63989,63989,1,0,unif
9525577,9525577,1,0,unif
7975447,7975447,1,0,unif
8865361,8865361,1,0,unif
1618189,1618189,1,0,unif
9692459,9692459,1,0,unif
2140429,2140429,1,0,unif
9773414,9773414,1,0,unif
1477728,1477728,1,0,unif
7324599,7324599,1,0,unif
8300094,8300094,1,0,unif
6794731,6794731,1,0,unif
3685117,3685117,1,0,unif
4898959,4898959,1,0,unif
1343404,1343420,17,0,unif
4635177,4635177,1,0,unif
1397454,1397454,1,0,unif
5152991,5152991,1,0,unif
8540978,8540978,1,0,unif
7536761,7536761,1,0,unif
9039232,9039232,1,0,unif
1192798,1192798,1,0,unif
9136956,9136956,1,0,unif
5967516,5967516,1,0,unif
4573014,4573014,1,0,unif
9122064,9122064,1,0,unif
4609463,4609463,1,0,unif
3348842,3348842,1,0,unif
4149492,4149492,1,0,unif
2151845,2151875,31,0,unif
1850847,1850847,1,0,unif
1309139,1309139,1,0,unif
6604404,6604404,1,0,unif
7809539,7809539,1,0,unif
6183230,6183230,1,0,unif
4805581,4805581,1,0,unif
9293283,9293283,1,0,unif
2143455,2143455,1,0,unif
7331004,7331004,1,0,unif
7987033,7987117,85,0,unif
7551895,7551895,1,0,unif
13766,13766,1,0,unif
9705094,9705094,1,0,unif
6864294,6864294,1,0,unif
5146160,5146160,1,0,unif
5125166,5125166,1,0,unif
9496560,9496560,1,0,unif
1083148,1083148,1,0,unif
3740171,3740171,1,0,unif
1954889,1954889,1,0,unif
2344275,2344275,1,0,unif
8056957,8056957,1,0,unif
4007685,4007685,1,0,unif
8679678,8679678,1,0,unif
6727004,6727004,1,0,unif
9598578,9598578,1,0,unif
8453931,8453931,1,0,unif
5611983,5611983,1,0,unif
4150126,4150126,1,0,unif
193755,193825,71,0,unif
397836,397836,1,0,unif
7167642,7167642,1,0,unif
2225930,2225930,1,0,unif
4409577,4409577,1,0,unif
7477541,7477541,1,0,unif
4139339,4139339,1,0,unif
7403035,7403035,1,0,unif
9345831,9345831,1,0,unif
346380,346380,1,0,unif
6649718,6649718,1,0,unif
5076009,5076009,1,0,unif
9484057,9484057,1,0,unif
8505154,8505154,1,0,unif
2102358,2102358,1,0,unif
8559659,8559659,1,0,unif
3937857,3937857,1,0,unif
9847222,9847222,1,0,unif
9497015,9497015,1,0,unif
8106465,8106465,1,0,unif
4959254,4959254,1,0,unif
4832279,4832279,1,0,unif
8706098,8706098,1,0,unif
208495,208495,1,0,unif
3433660,3433660,1,0,unif
6114718,6114718,1,0,unif
4645519,4645519,1,0,unif
6423459,6423459,1,0,unif
9579700,9579700,1,0,unif
1707300,1707300,1,0,unif
1061609,1061609,1,0,unif
4233077,4233077,1,0,unif
5599305,5599305,1,0,unif
6564536,6564536,1,0,unif
4833468,4833468,1,0,unif
8481189,8481200,12,0,unif
3459632,3459632,1,0,unif
4078070,4078070,1,0,unif
3676782,3676809,28,0,unif
6307566,6307566,1,0,unif
2197805,2197823,19,0,unif
5318440,5318440,1,0,unif
7967122,7967122,1,0,unif
6547292,6547292,1,0,unif
9644726,9644726,1,0,unif
4594953,4594953,1,0,unif
8983144,8983144,1,0,unif
995359,995359,1,0,unif
9320177,9320177,1,0,unif
9001708,9001708,1,0,unif
6902188,6902188,1,0,unif
244628,244628,1,0,unif
7963035,7963035,1,0,unif
5600026,5600026,1,0,unif
1563099,1563099,1,0,unif
4639132,4639132,1,0,unif
7229846,7229846,1,0,unif
9643185,9643185,1,0,unif
4293088,4293088,1,0,unif
9052827,9052827,1,0,unif
1517802,1517802,1,0,unif
3887071,3887071,1,0,unif
6826188,6826188,1,0,unif
8609298,8609298,1,0,unif
8397993,8397993,1,0,unif
2379317,2379317,1,0,unif
6123709,6123709,1,0,unif
7525764,7525764,1,0,unif
2243971,2243971,1,0,unif
8676544,8676544,1,0,unif
2137478,2137478,1,0,unif
787253,787253,1,0,unif
5139559,5139559,1,0,unif
8631128,8631128,1,0,unif
2142585,2142585,1,0,unif
2334903,2334903,1,0,unif
8828905,8828905,1,0,unif
9140330,9140330,1,0,unif
1926760,1926760,1,0,unif
7030628,7030628,1,0,unif
5661849,5661849,1,0,unif
9597456,9597456,1,0,unif
5912797,5912797,1,0,unif
6984955,6984955,1,0,unif
9201139,9201139,1,0,unif
3377242,3377242,1,0,unif
1495612,1495612,1,0,unif
845229,845229,1,0,unif
388138,388138,1,0,unif
7617677,7617677,1,0,unif
3075830,3075830,1,0,unif
8110237,8110237,1,0,unif
5078594,5078673,80,0,unif
475341,475341,1,0,unif
6573226,6573267,42,0,unif
9386920,9386920,1,0,unif
2694360,2694360,1,0,unif
970734,970734,1,0,unif
5712065,5712065,1,0,unif
1867281,1867281,1,0,unif
9437483,9437483,1,0,unif
7861265,7861265,1,0,unif
2443672,2443672,1,0,unif
5946558,5946558,1,0,unif
7496064,7496064,1,0,unif
6381656,6381656,1,0,unif
7252635,7252635,1,0,unif
851131,851131,1,0,unif
8077073,8077073,1,0,unif
3447987,3447987,1,0,unif
6698189,6698381,193,0,unif
5739301,5739301,1,0,unif
2428400,2428400,1,0,unif
8061205,8061205,1,0,unif
8673226,8673226,1,0,unif
1241789,1241789,1,0,unif
6714863,6714863,1,0,unif
3773692,3773692,1,0,unif
3009533,3009533,1,0,unif
6224670,6224670,1,0,unif
6898076,6898076,1,0,unif
7474410,7474410,1,0,unif
5820677,5820677,1,0,unif
9995856,9995856,1,0,unif
7816915,7816915,1,0,unif
7052124,7052124,1,0,unif
158146,158146,1,0,unif
822349,822349,1,0,unif
2755626,2755626,1,0,unif
4329440,4329440,1,0,unif
8548264,8548264,1,0,unif
2164791,2164791,1,0,unif
9259535,9259535,1,0,unif
8713346,8713406,61,0,unif
7723381,7723381,1,0,unif
9319087,9319087,1,0,unif
551144,551144,1,0,unif
9026643,9026643,1,0,unif
4829309,4829309,1,0,unif
5702993,5702993,1,0,unif
7939447,7939447,1,0,unif
2014566,2014566,1,0,unif
819829,819829,1,0,unif
4546156,4546156,1,0,unif
75788,75788,1,0,unif
838877,838877,1,0,unif
7800140,7800140,1,0,unif
4486680,4486680,1,0,unif
7040061,7040061,1,0,unif
7085615,7085615,1,0,unif
8605671,8605671,1,0,unif
644981,644981,1,0,unif
985285,985285,1,0,unif
9009606,9009606,1,0,unif
8534078,8534078,1,0,unif
5963373,5963373,1,0,unif
2870279,2870279,1,0,unif
8626184,8626184,1,0,unif
8705696,8705715,20,0,unif
3612524,3612524,1,0,unif
5638888,5638888,1,0,unif
4678131,4678131,1,0,unif
5210284,5210284,1,0,unif
1961377,1961377,1,0,unif
473045,473045,1,0,unif
9605191,9605191,1,0,unif
2289182,2289182,1,0,unif
4719626,4719626,1,0,unif
1540629,1540629,1,0,unif
4922464,4922464,1,0,unif
1105911,1105911,1,0,unif
777584,777584,1,0,unif
9073900,9073900,1,0,unif
6601603,6601603,1,0,unif
2363366,2363366,1,0,unif
2035059,2035059,1,0,unif
252890,252890,1,0,unif
508481,508481,1,0,unif
7859542,7859542,1,0,unif
8127622,8127622,1,0,unif
7073182,7073182,1,0,unif
3815544,3815544,1,0,unif
3941007,3941007,1,0,unif
1487658,1487658,1,0,unif
5377736,5377736,1,0,unif
3054120,3054120,1,0,unif
2996218,2996218,1,0,unif
4602668,4602668,1,0,unif
6355519,6355519,1,0,unif
4374183,4374183,1,0,unif
1934783,1934783,1,0,unif
2448445,2448445,1,0,unif
4179154,4179154,1,0,unif
2611488,2611488,1,0,unif
3881641,3881641,1,0,unif
3825485,3825485,1,0,unif
1877055,1877055,1,0,unif
9955263,9955263,1,0,unif
8133292,8133292,1,0,unif
3636786,3636786,1,0,unif
2948125,2948125,1,0,unif
1912439,1912439,1,0,unif
6318273,6318273,1,0,unif
7132484,7132484,1,0,unif
6251599,6251599,1,0,unif
9596071,9596071,1,0,unif
4348053,4348053,1,0,unif
5940989,5940989,1,0,unif
731951,731951,1,0,unif
5601542,5601582,41,0,unif
117551,117551,1,0,unif
2681898,2681898,1,0,unif
280816,280816,1,0,unif
4282844,4282844,1,0,unif
1643572,1643572,1,0,unif
5227580,5227580,1,0,unif
9183970,9183970,1,0,unif
4059296,4059296,1,0,unif
158146,158146,1,0,unif
3488110,3488110,1,0,unif
6872578,6872578,1,0,unif
3242905,3242905,1,0,unif
2821805,2821805,1,0,unif
4374955,4374955,1,0,unif
4770004,4770004,1,0,unif
2644440,2644440,1,0,unif
5992279,5992279,1,0,unif
4323529,4323529,1,0,unif
6885672,6885672,1,0,unif
8782946,8782946,1,0,unif
1586937,1586937,1,0,unif
8779980,8779980,1,0,unif
9599495,9599495,1,0,unif
3814206,3814206,1,0,unif
6569518,6569518,1,0,unif
7958548,7958548,1,0,unif
8771967,8771967,1,0,unif
9052588,9052588,1,0,unif
3363612,3363612,1,0,unif
5266475,5266475,1,0,unif
555804,555804,1,0,unif
7238541,7238541,1,0,unif
8353007,8353007,1,0,unif
9892520,9892520,1,0,unif
8609682,8609682,1,0,unif
8014085,8014085,1,0,unif
1361164,1361164,1,0,unif
5034186,5034186,1,0,unif
4131986,4131986,1,0,unif
174273,174273,1,0,unif
1489269,1489269,1,0,unif
4190950,4190950,1,0,unif
9420151,9420151,1,0,unif
1936109,1936109,1,0,unif
8613191,8613191,1,0,unif
9880427,9880456,30,0,unif
4591828,4591828,1,0,unif
7003903,7003903,1,0,unif
1979818,1979818,1,0,unif
2747045,2747045,1,0,unif
1719221,1719221,1,0,unif
2753775,2753775,1,0,unif
4513598,4513598,1,0,unif
7783435,7783435,1,0,unif
5445160,5445160,1,0,unif
921165,921165,1,0,unif
986752,986752,1,0,unif
6620055,6620055,1,0,unif
4958288,4958428,141,0,unif
3307680,3307680,1,0,unif
6438225,6438264,40,0,unif
7540697,7540697,1,0,unif
2133720,2133753,34,0,unif
2244336,2244336,1,0,unif
5820414,5820414,1,0,unif
3489184,3489184,1,0,unif
6775729,6775729,1,0,unif
8471054,8471054,1,0,unif
9733079,9733079,1,0,unif
5141335,5141335,1,0,unif
1914818,1914818,1,0,unif
9595467,9595467,1,0,unif
1011917,1011917,1,0,unif
987389,987389,1,0,unif
4609356,4609356,1,0,unif
8695909,8695938,30,0,unif
7980581,7980581,1,0,unif
277916,277916,1,0,unif
6056138,6056138,1,0,unif
3657994,3657994,1,0,unif
5389669,5389669,1,0,unif
4842670,4842670,1,0,unif
8029358,8029358,1,0,unif
5418510,5418510,1,0,unif
8318153,8318153,1,0,unif
354818,354818,1,0,unif
8349239,8349239,1,0,unif
7771222,7771222,1,0,unif
6277586,6277586,1,0,unif
461544,461544,1,0,unif
8308618,8308618,1,0,unif
7810341,7810341,1,0,unif
8357971,8357971,1,0,unif
7293101,7293101,1,0,unif
1945431,1945431,1,0,unif
1185170,1185170,1,0,unif
4132782,4132782,1,0,unif
7872996,7872996,1,0,unif
5546281,5546281,1,0,unif
3966622,3966622,1,0,unif
84168,84168,1,0,unif
1808322,1808322,1,0,unif
5575431,5575431,1,0,unif
7024116,7024164,49,0,unif
6700181,6700188,8,0,unif
4329711,4329711,1,0,unif
1725933,1725933,1,0,unif
4662017,4662017,1,0,unif
4740098,4740098,1,0,unif
19092,19092,1,0,unif
7229320,7229320,1,0,unif
8072115,8072115,1,0,unif
1037599,1037599,1,0,unif
3372125,3372125,1,0,unif
8374029,8374029,1,0,unif
431256,431256,1,0,unif
5287774,5287774,1,0,unif
9208904,9208904,1,0,unif
2243971,2243971,1,0,unif
9989893,9989893,1,0,unif
4847287,4847353,67,0,unif
2929626,2929626,1,0,unif
3161999,3161999,1,0,unif
3473679,3473679,1,0,unif
2031166,2031166,1,0,unif
391715,391715,1,0,unif
3879347,3879347,1,0,unif
5498571,5498571,1,0,unif
4645519,4645519,1,0,unif
3331026,3331026,1,0,unif
1442085,1442085,1,0,unif
3188579,3188579,1,0,unif
7188893,7188893,1,0,unif
9411398,9411398,1,0,unif
6315340,6315340,1,0,unif
6369965,6369965,1,0,unif
9477442,9477445,4,0,unif
9732239,9732239,1,0,unif
4846108,4846108,1,0,unif
556649,556649,1,0,unif
5910877,5910877,1,0,unif
8267389,8267389,1,0,unif
6627832,6627832,1,0,unif
6449415,6449415,1,0,unif
3934931,3934931,1,0,unif
188074,188074,1,0,unif
6123709,6123709,1,0,unif
9054311,9054311,1,0,unif
8842431,8842431,1,0,unif
2196232,2196232,1,0,unif
4278395,4278395,1,0,unif
9953856,9953856,1,0,unif
5284146,5284146,1,0,unif
412932,412932,1,0,unif
3741509,3741509,1,0,unif
7243400,7243400,1,0,unif
2012900,2012900,1,0,unif
1480182,1480182,1,0,unif
9890077,9890077,1,0,unif
6066363,6066363,1,0,unif
8943446,8943446,1,0,unif
1083148,1083148,1,0,unif
1850847,1850847,1,0,unif
7249030,7249030,1,0,unif
8105492,8105492,1,0,unif
2679214,2679214,1,0,unif
7977597,7977597,1,0,unif
3935968,3936068,101,0,unif
1880978,1880978,1,0,unif
6642962,6642962,1,0,unif
2624024,2624024,1,0,unif
3606741,3606741,1,0,unif
6309989,6309989,1,0,unif
8989113,8989113,1,0,unif
7416507,7416507,1,0,unif
6720820,6720820,1,0,unif
1520634,1520634,1,0,unif
6581630,6581630,1,0,unif
357386,357386,1,0,unif
6770942,6770942,1,0,unif
289340,289340,1,0,unif
7821819,7821819,1,0,unif
9280392,9280392,1,0,unif
1399424,1399424,1,0,unif
3128656,3128656,1,0,unif
8904000,8904000,1,0,unif
6388660,6388660,1,0,unif
2721396,2721396,1,0,unif
1394765,1394765,1,0,unif
7083141,7083141,1,0,unif
3329787,3329787,1,0,unif
2178943,2178943,1,0,unif
5271927,5271927,1,0,unif
5004500,5004500,1,0,unif
6698022,6698022,1,0,unif
3767429,3767432,4,0,unif
6194930,6194930,1,0,unif
5156183,5156183,1,0,unif
1620408,1620408,1,0,unif
5034186,5034186,1,0,unif
6564172,6564172,1,0,unif
3311739,3311739,1,0,unif
1036680,1036680,1,0,unif
3341135,3341135,1,0,unif
4310038,4310039,2,0,unif
9862395,9862395,1,0,unif
677323,677323,1,0,unif
9412757,9412757,1,0,unif
4399261,4399261,1,0,unif
3398020,3398020,1,0,unif
3907808,3907808,1,0,unif
8304445,8304445,1,0,unif
4829926,4829926,1,0,unif
7527079,7527115,37,0,unif
9763450,9763450,1,0,unif
7765240,7765240,1,0,unif
2035373,2035373,1,0,unif
1492973,1492973,1,0,unif
157401,157401,1,0,unif
9570258,9570258,1,0,unif
3935591,3935591,1,0,unif
6279803,6279803,1,0,unif
5047548,5047548,1,0,unif
8911292,8911292,1,0,unif
425782,425782,1,0,unif
601086,601086,1,0,unif
8984273,8984273,1,0,unif
9090487,9090487,1,0,unif
5649587,5649587,1,0,unif
4474963,4474963,1,0,unif
3661103,3661103,1,0,unif
8220737,8220772,36,0,unif
2009252,2009252,1,0,unif
8261851,8261882,32,0,unif
3312676,3312676,1,0,unif
3549224,3549224,1,0,unif
7767344,7767344,1,0,unif
6824204,6824204,1,0,unif
9971276,9971276,1,0,unif
7127045,7127045,1,0,unif
7972931,7972949,19,0,unif
8196244,8196244,1,0,unif
8481189,8481189,1,0,unif
5802016,5802016,1,0,unif
1159736,1159736,1,0,unif
8033884,8033884,1,0,unif
9811930,9811930,1,0,unif
1449435,1449435,1,0,unif
7781457,7781457,1,0,unif
3308629,3308629,1,0,unif
7247056,7247056,1,0,unif
7292809,7292809,1,0,unif
6758725,6758725,1,0,unif
5260463,5260472,10,0,unif
3917449,3917449,1,0,unif
7736924,7736924,1,0,unif
9285029,9285029,1,0,unif
9595467,9595467,1,0,unif
8769728,8769728,1,0,unif
4832279,4832279,1,0,unif
2978282,2978282,1,0,unif
1399424,1399424,1,0,unif
3907808,3907808,1,0,unif
8196785,8196785,1,0,unif
9450925,9450933,9,0,unif
938940,938940,1,0,unif
3848789,3848789,1,0,unif
8126595,8126595,1,0,unif
8301241,8301241,1,0,unif
1670059,1670059,1,0,unif
8447545,8447545,1,0,unif
7064414,7064414,1,0,unif
9872142,9872142,1,0,unif
6276808,6276808,1,0,unif
550642,550642,1,0,unif
2432292,2432292,1,0,unif
8270444,8270444,1,0,unif
3923596,3923596,1,0,unif
9252220,9252220,1,0,unif
8767850,8767850,1,0,unif
8128830,8128830,1,0,unif
9839215,9839215,1,0,unif
2018253,2018253,1,0,unif
638234,638234,1,0,unif
6700078,6700181,104,0,unif
291576,291576,1,0,unif
1151204,1151204,1,0,unif
3922726,3922726,1,0,unif
9473028,9473038,11,0,unif
7743118,7743118,1,0,unif
768527,768527,1,0,unif
3002210,3002210,1,0,unif
8402183,8402183,1,0,unif
8007832,8007832,1,0,unif
984563,984563,1,0,unif
9923284,9923284,1,0,unif
3159697,3159697,1,0,unif
7784033,7784033,1,0,unif
8220487,8220487,1,0,unif
1380574,1380574,1,0,unif
502249,502249,1,0,unif
7779849,7779849,1,0,unif
9977716,9977716,1,0,unif
7521882,7521882,1,0,unif
2679214,2679214,1,0,unif
5136618,5136618,1,0,unif
1451864,1451864,1,0,unif
8865855,8865855,1,0,unif
4990603,4990603,1,0,unif
9564876,9564876,1,0,unif
6531830,6531830,1,0,unif
4713794,4713794,1,0,unif
8334816,8334816,1,0,unif
4150126,4150126,1,0,unif
4612887,4612887,1,0,unif
9711477,9711477,1,0,unif
5651312,5651312,1,0,unif
4958618,4958618,1,0,unif
4123357,4123357,1,0,unif
7063041,7063041,1,0,unif
4780055,4780055,1,0,unif
717658,717658,1,0,unif
9607055,9607055,1,0,unif
3241400,3241400,1,0,unif
9978749,9978749,1,0,unif
9099763,9099763,1,0,unif
9294618,9294618,1,0,unif
8762788,8762788,1,0,unif
158551,158551,1,0,unif
5934046,5934046,1,0,unif
8125397,8125397,1,0,unif
5932931,5932931,1,0,unif
2597351,2597351,1,0,unif
6184951,6184951,1,0,unif
6471473,6471485,13,0,unif
7668939,7668939,1,0,unif
6318515,6318515,1,0,unif
5923585,5923585,1,0,unif
8848444,8848444,1,0,unif
4662017,4662017,1,0,unif
7069298,7069298,1,0,unif
7555189,7555189,1,0,unif
2449864,2449899,36,0,unif
9033161,9033161,1,0,unif
7804466,7804466,1,0,unif
805696,805696,1,0,unif
9816003,9816003,1,0,unif
2624024,2624024,1,0,unif
9513253,9513253,1,0,unif
5146160,5146160,1,0,unif
1161857,1161857,1,0,unif
7879951,7879951,1,0,unif
4014158,4014158,1,0,unif
7463776,7463776,1,0,unif
7243400,7243400,1,0,unif
1792210,1792210,1,0,unif
5522969,5522969,1,0,unif
8945866,8945866,1,0,unif
9033282,9033282,1,0,unif
58785,58785,1,0,unif
2015186,2015186,1,0,unif
7370592,7370592,1,0,unif
6249608,6249702,95,0,unif
7297769,7297769,1,0,unif
4229059,4229059,1,0,unif
9133106,9133106,1,0,unif
4655532,4655532,1,0,unif
1379429,1379429,1,0,unif
8897296,8897296,1,0,unif
5603718,5603718,1,0,unif
3026530,3026530,1,0,unif
1998184,1998184,1,0,unif
9466994,9466994,1,0,unif
8862625,8862625,1,0,unif
1151014,1151014,1,0,unif
6449580,6449580,1,0,unif
6265589,6265640,52,0,unif
6882741,6882741,1,0,unif
7608848,7608848,1,0,unif
5526392,5526392,1,0,unif
6123017,6123017,1,0,unif
2225723,2225723,1,0,unif
7284750,7284750,1,0,unif
4998960,4998960,1,0,unif
5161285,5161285,1,0,unif
5892951,5892951,1,0,unif
7533814,7533814,1,0,unif
9708476,9708476,1,0,unif
6737618,6737618,1,0,unif
625461,625461,1,0,unif
4792098,4792098,1,0,unif
6476191,6476191,1,0,unif
5645734,5645734,1,0,unif
5394090,5394090,1,0,unif
2176033,2176033,1,0,unif
9413107,9413107,1,0,unif
7103592,7103592,1,0,unif
7747120,7747120,1,0,unif
5912471,5912587,117,0,unif
5554707,5554707,1,0,unif
6854595,6854595,1,0,unif
4208387,4208387,1,0,unif
9199634,9199634,1,0,unif
2692199,2692199,1,0,unif
822349,822349,1,0,unif
388138,388138,1,0,unif
9732464,9732464,1,0,unif
572186,572186,1,0,unif
5405517,5405517,1,0,unif
9424543,9424543,1,0,unif
2055241,2055241,1,0,unif
2264096,2264096,1,0,unif
3806347,3806347,1,0,unif
3648772,3648772,1,0,unif
3075830,3075830,1,0,unif
7456757,7456757,1,0,unif
1458603,1458603,1,0,unif
3681790,3681790,1,0,unif
2672104,2672104,1,0,unif
9532430,9532430,1,0,unif
9587953,9587953,1,0,unif
7884167,7884167,1,0,unif
5655914,5655914,1,0,unif
2953500,2953500,1,0,unif
4786014,4786014,1,0,unif
3183748,3183748,1,0,unif
4227652,4227695,44,0,unif
9835764,9835764,1,0,unif
5524843,5524843,1,0,unif
6901226,6901226,1,0,unif
2140429,2140429,1,0,unif
1712578,1712578,1,0,unif
3858370,3858370,1,0,unif
6270159,6270159,1,0,unif
1972852,1972852,1,0,unif
1603060,1603060,1,0,unif
9623613,9623619,7,0,unif
7886769,7886769,1,0,unif
6508009,6508009,1,0,unif
2987784,2987784,1,0,unif
6066363,6066363,1,0,unif
9535554,9535583,30,0,unif
6423912,6423912,1,0,unif
8768981,8768981,1,0,unif
9542462,9542462,1,0,unif
667592,667592,1,0,unif
3933758,3933758,1,0,unif
2195232,2195232,1,0,unif
3439523,3439523,1,0,unif
3455962,3455962,1,0,unif
5912797,5912797,1,0,unif
135862,135862,1,0,unif
6792636,6792636,1,0,unif
3931638,3931638,1,0,unif
8352905,8352905,1,0,unif
7717706,7717706,1,0,unif
8676204,8676204,1,0,unif
5144320,5144320,1,0,unif
2261919,2261919,1,0,unif
8301241,8301241,1,0,unif
3110298,3110298,1,0,unif
8494653,8494653,1,0,unif
2015727,2015727,1,0,unif
5965311,5965311,1,0,unif
9818032,9818032,1,0,unif
37132,37132,1,0,unif
8664486,8664486,1,0,unif
6165144,6165144,1,0,unif
1893073,1893073,1,0,unif
1608062,1608062,1,0,unif
4909995,4909995,1,0,unif
1322859,1322859,1,0,unif
3925758,3925758,1,0,unif
9129628,9129628,1,0,unif
4823292,4823292,1,0,unif
1613452,1613452,1,0,unif
9634193,9634193,1,0,unif
5801094,5801151,58,0,unif
8257528,8257528,1,0,unif
5910954,5910954,1,0,unif
1736251,1736251,1,0,unif
8328313,8328313,1,0,unif
8730872,8730872,1,0,unif
7058871,7058871,1,0,unif
3611868,3611868,1,0,unif
2406720,2406720,1,0,unif
1908548,1908548,1,0,unif
2307831,2307831,1,0,unif
3579763,3579763,1,0,unif
7578428,7578428,1,0,unif
2309706,2309706,1,0,unif
7830699,7830699,1,0,unif
2402810,2402810,1,0,unif
2440561,2440561,1,0,unif
5102717,5102717,1,0,unif
1893397,1893397,1,0,unif
9056338,9056338,1,0,unif
4365833,4365833,1,0,unif
7250816,7250816,1,0,unif
8643442,8643442,1,0,unif
9806663,9806663,1,0,unif
6100955,6100955,1,0,unif
7382105,7382105,1,0,unif
2551244,2551244,1,0,unif
2382986,2382986,1,0,unif
6383202,6383202,1,0,unif
5344084,5344084,1,0,unif
276817,276817,1,0,unif
9813135,9813135,1,0,unif
9643478,9643478,1,0,unif
9746775,9746775,1,0,unif
1954531,1954531,1,0,unif
4881959,4881959,1,0,unif
2778496,2778496,1,0,unif
783802,783802,1,0,unif
1942728,1942728,1,0,unif
8365066,8365066,1,0,unif
4821783,4821786,4,0,unif
2582777,2582777,1,0,unif
6124513,6124513,1,0,unif
1878340,1878340,1,0,unif
5270156,5270156,1,0,unif
1742281,1742281,1,0,unif
3501560,3501560,1,0,unif
6415110,6415110,1,0,unif
6478484,6478484,1,0,unif
1098929,1098929,1,0,unif
1360575,1360575,1,0,unif
2794046,2794046,1,0,unif
3679062,3679062,1,0,unif
5691171,5691171,1,0,unif
7425419,7425419,1,0,unif
6770776,6770776,1,0,unif
853905,853905,1,0,unif
2963738,2963738,1,0,unif
2380,2380,1,0,unif
8408224,8408224,1,0,unif
7681540,7681540,1,0,unif
7539285,7539285,1,0,unif
255601,255601,1,0,unif
8464630,8464712,83,0,unif
3477977,3477977,1,0,unif
3710727,3710727,1,0,unif
3630476,3630476,1,0,unif
8819125,8819125,1,0,unif
1250591,1250591,1,0,unif
3101082,3101082,1,0,unif
8285739,8285888,150,0,unif
856885,856885,1,0,unif
