obs_start,obs_end,length,iteration,distribution
3304531,3304531,1,0,geom2
2176033,2176033,1,0,geom2
7063840,7063840,1,0,geom2
2447282,2447282,1,0,geom2
840863,841034,172,0,geom2
8262942,8263023,82,0,geom2
5801779,5801779,1,0,geom2
4806247,4806254,8,0,geom2
4374955,4374955,1,0,geom2
6309012,6309012,1,0,geom2
160439,160439,1,0,geom2
4735719,4735719,1,0,geom2
1463564,1463564,1,0,geom2
838207,838207,1,0,geom2
8616980,8616980,1,0,geom2
93714,93714,1,0,geom2
9814432,9814432,1,0,geom2
7912917,7912917,1,0,geom2
4279776,4279793,18,0,geom2
7379100,7379100,1,0,geom2
7072694,7072694,1,0,geom2
2248487,2248487,1,0,geom2
8340371,8340371,1,0,geom2
9992242,9992242,1,0,geom2
6490285,6490285,1,0,geom2
2597351,2597351,1,0,geom2
649593,649593,1,0,geom2
4550342,4550342,1,0,geom2
9088449,9088449,1,0,geom2
1018738,1018738,1,0,geom2
6600574,6600574,1,0,geom2
7715985,7716057,73,0,geom2
7974494,7974494,1,0,geom2
8566384,8566384,1,0,geom2
9522577,9522577,1,0,geom2
672041,672041,1,0,geom2
148974,148974,1,0,geom2
1193113,1193113,1,0,geom2
7458473,7458503,31,0,geom2
3835786,3835786,1,0,geom2
243035,243035,1,0,geom2
3318904,3319013,110,0,geom2
1170520,1170520,1,0,geom2
4721084,4721084,1,0,geom2
5603515,5603515,1,0,geom2
9030075,9030075,1,0,geom2
1395234,1395234,1,0,geom2
1062843,1062843,1,0,geom2
4721084,4721084,1,0,geom2
521073,521073,1,0,geom2
7168575,7168575,1,0,geom2
9058611,9058611,1,0,geom2
3096829,3096829,1,0,geom2
1522217,1522217,1,0,geom2
6545002,6545002,1,0,geom2
3476877,3476877,1,0,geom2
8374029,8374029,1,0,geom2
2592067,2592067,1,0,geom2
7987033,7987033,1,0,geom2
8228121,8228121,1,0,geom2
9525567,9525567,1,0,geom2
8024632,8024632,1,0,geom2
1618189,1618189,1,0,geom2
9692459,9692459,1,0,geom2
2140429,2140429,1,0,geom2
1477728,1477728,1,0,geom2
4223529,4223529,1,0,geom2
3011473,3011473,1,0,geom2
9882840,9882840,1,0,geom2
8301241,8301241,1,0,geom2
7441624,7441624,1,0,geom2
4898959,4898959,1,0,geom2
1343404,1343420,17,0,geom2
2435379,2435379,1,0,geom2
3465441,3465441,1,0,geom2
4635177,4635177,1,0,geom2
1906369,1906369,1,0,geom2
1397454,1397454,1,0,geom2
642414,642414,1,0,geom2
2170222,2170222,1,0,geom2
7536761,7536761,1,0,geom2
9650173,9650173,1,0,geom2
603920,603920,1,0,geom2
4649570,4649570,1,0,geom2
5967516,5967516,1,0,geom2
6389674,6389674,1,0,geom2
5498037,5498037,1,0,geom2
9122064,9122064,1,0,geom2
4609463,4609463,1,0,geom2
4149492,4149492,1,0,geom2
8314608,8314608,1,0,geom2
2151875,2151875,1,0,geom2
5343449,5343449,1,0,geom2
6402497,6402497,1,0,geom2
717558,717558,1,0,geom2
7809539,7809539,1,0,geom2
4805581,4805581,1,0,geom2
3883153,3883203,51,0,geom2
898822,898822,1,0,geom2
7534213,7534213,1,0,geom2
694070,694134,65,0,geom2
2143455,2143455,1,0,geom2
7331004,7331004,1,0,geom2
7987033,7987033,1,0,geom2
13766,13766,1,0,geom2
4220707,4220707,1,0,geom2
3590258,3590258,1,0,geom2
2395189,2395189,1,0,geom2
4884275,4884275,1,0,geom2
5125166,5125166,1,0,geom2
9496560,9496560,1,0,geom2
3740171,3740171,1,0,geom2
2344275,2344275,1,0,geom2
6727004,6727004,1,0,geom2
2662618,2662618,1,0,geom2
4143955,4143955,1,0,geom2
9000919,9000919,1,0,geom2
5611983,5611983,1,0,geom2
9590959,9590959,1,0,geom2
193755,193755,1,0,geom2
397836,397836,1,0,geom2
6552843,6552843,1,0,geom2
3403097,3403097,1,0,geom2
4409678,4409678,1,0,geom2
5987103,5987103,1,0,geom2
5389049,5389049,1,0,geom2
4958000,4958000,1,0,geom2
6524593,6524593,1,0,geom2
8704519,8704519,1,0,geom2
9345831,9345831,1,0,geom2
1012543,1012543,1,0,geom2
3844734,3844734,1,0,geom2
5076009,5076057,49,0,geom2
1852804,1852804,1,0,geom2
925278,925278,1,0,geom2
3937857,3937857,1,0,geom2
9847222,9847222,1,0,geom2
1999128,1999128,1,0,geom2
208495,208495,1,0,geom2
3433660,3433660,1,0,geom2
7558653,7558653,1,0,geom2
6545002,6545002,1,0,geom2
6698022,6698022,1,0,geom2
2780477,2780477,1,0,geom2
6423459,6423575,117,0,geom2
4617741,4617741,1,0,geom2
5448751,5448751,1,0,geom2
5201750,5201750,1,0,geom2
9579700,9579700,1,0,geom2
5230965,5230965,1,0,geom2
5599342,5599342,1,0,geom2
412932,412932,1,0,geom2
3459578,3459578,1,0,geom2
7481009,7481009,1,0,geom2
5318440,5318440,1,0,geom2
4619265,4619265,1,0,geom2
6547264,6547264,1,0,geom2
1442085,1442085,1,0,geom2
3425978,3425978,1,0,geom2
3214360,3214360,1,0,geom2
7098093,7098093,1,0,geom2
995359,995359,1,0,geom2
7722767,7722767,1,0,geom2
9587136,9587136,1,0,geom2
4383140,4383140,1,0,geom2
244628,244628,1,0,geom2
5600026,5600202,177,0,geom2
9425890,9425890,1,0,geom2
7578428,7578428,1,0,geom2
3581587,3581587,1,0,geom2
636959,636959,1,0,geom2
7952902,7952902,1,0,geom2
430595,430595,1,0,geom2
8221270,8221270,1,0,geom2
6182112,6182112,1,0,geom2
7095556,7095556,1,0,geom2
7039870,7039955,86,0,geom2
9108684,9108684,1,0,geom2
6251938,6251938,1,0,geom2
2332196,2332196,1,0,geom2
7874399,7874399,1,0,geom2
3453966,3453966,1,0,geom2
1499460,1499592,133,0,geom2
1500881,1500881,1,0,geom2
6388179,6388179,1,0,geom2
9484057,9484057,1,0,geom2
1381388,1381388,1,0,geom2
8199743,8199743,1,0,geom2
8614776,8614776,1,0,geom2
833742,833742,1,0,geom2
8783069,8783069,1,0,geom2
787253,787253,1,0,geom2
8814579,8814579,1,0,geom2
8302549,8302549,1,0,geom2
126346,126346,1,0,geom2
8071693,8071693,1,0,geom2
2681560,2681560,1,0,geom2
8828905,8828947,43,0,geom2
9711046,9711046,1,0,geom2
7030628,7030628,1,0,geom2
927040,927040,1,0,geom2
6478484,6478484,1,0,geom2
6984918,6984918,1,0,geom2
5314480,5314480,1,0,geom2
1495612,1495612,1,0,geom2
810960,810960,1,0,geom2
388138,388138,1,0,geom2
5212913,5212962,50,0,geom2
579856,579856,1,0,geom2
5078594,5078594,1,0,geom2
3620954,3620954,1,0,geom2
1406235,1406235,1,0,geom2
6573226,6573357,132,0,geom2
2694360,2694360,1,0,geom2
970734,970734,1,0,geom2
5712065,5712065,1,0,geom2
1867281,1867281,1,0,geom2
9437483,9437483,1,0,geom2
5946558,5946558,1,0,geom2
3243273,3243273,1,0,geom2
1392000,1392000,1,0,geom2
6056977,6056977,1,0,geom2
7704901,7704901,1,0,geom2
5008632,5008632,1,0,geom2
851131,851131,1,0,geom2
4143955,4143955,1,0,geom2
2887262,2887262,1,0,geom2
8061205,8061205,1,0,geom2
3558979,3558979,1,0,geom2
368805,368805,1,0,geom2
9838429,9838429,1,0,geom2
7859118,7859118,1,0,geom2
3009533,3009533,1,0,geom2
4049459,4049459,1,0,geom2
1712118,1712118,1,0,geom2
7474410,7474410,1,0,geom2
5820677,5820677,1,0,geom2
9995856,9995856,1,0,geom2
158050,158050,1,0,geom2
2290295,2290295,1,0,geom2
3913315,3913315,1,0,geom2
3537608,3537608,1,0,geom2
9697601,9697601,1,0,geom2
2875459,2875459,1,0,geom2
8548264,8548264,1,0,geom2
8590485,8590485,1,0,geom2
2164791,2164791,1,0,geom2
9824914,9824914,1,0,geom2
9259535,9259535,1,0,geom2
9927920,9927920,1,0,geom2
1073427,1073427,1,0,geom2
5174103,5174103,1,0,geom2
8713346,8713346,1,0,geom2
5348513,5348513,1,0,geom2
6407790,6407790,1,0,geom2
1982982,1982982,1,0,geom2
9319087,9319087,1,0,geom2
5064360,5064360,1,0,geom2
6066363,6066363,1,0,geom2
4123357,4123357,1,0,geom2
9831229,9831229,1,0,geom2
5611983,5611983,1,0,geom2
4874160,4874160,1,0,geom2
6496115,6496115,1,0,geom2
5347917,5347917,1,0,geom2
7939447,7939447,1,0,geom2
9345831,9345831,1,0,geom2
2338593,2338593,1,0,geom2
310041,310041,1,0,geom2
2309515,2309515,1,0,geom2
2033591,2033591,1,0,geom2
1949365,1949365,1,0,geom2
985285,985285,1,0,geom2
7529159,7529159,1,0,geom2
3624553,3624553,1,0,geom2
5638888,5638888,1,0,geom2
3037867,3037867,1,0,geom2
3927722,3927722,1,0,geom2
8014085,8014085,1,0,geom2
1817126,1817126,1,0,geom2
7052349,7052349,1,0,geom2
3164746,3164746,1,0,geom2
7732521,7732521,1,0,geom2
4394996,4394996,1,0,geom2
1105911,1105911,1,0,geom2
777584,777584,1,0,geom2
6278337,6278337,1,0,geom2
7426883,7426883,1,0,geom2
9637195,9637195,1,0,geom2
1032321,1032321,1,0,geom2
5018607,5018607,1,0,geom2
9801341,9801341,1,0,geom2
3815544,3815544,1,0,geom2
6443126,6443126,1,0,geom2
2038383,2038383,1,0,geom2
5053804,5053804,1,0,geom2
92513,92513,1,0,geom2
9043810,9043810,1,0,geom2
9411398,9411398,1,0,geom2
4374183,4374183,1,0,geom2
6572334,6572334,1,0,geom2
2208190,2208190,1,0,geom2
4179190,4179190,1,0,geom2
2611488,2611488,1,0,geom2
5134118,5134118,1,0,geom2
824414,824414,1,0,geom2
2998970,2998970,1,0,geom2
2021777,2021777,1,0,geom2
1877055,1877055,1,0,geom2
9955263,9955331,69,0,geom2
2948125,2948125,1,0,geom2
1912439,1912439,1,0,geom2
9650056,9650056,1,0,geom2
6251599,6251599,1,0,geom2
5111428,5111428,1,0,geom2
4348053,4348053,1,0,geom2
8784068,8784117,50,0,geom2
7738916,7738916,1,0,geom2
3934931,3934931,1,0,geom2
6883511,6883511,1,0,geom2
117551,117551,1,0,geom2
8805527,8805552,26,0,geom2
1768686,1768686,1,0,geom2
6578205,6578205,1,0,geom2
1643572,1643572,1,0,geom2
5227580,5227580,1,0,geom2
8327808,8327808,1,0,geom2
3673978,3673978,1,0,geom2
925278,925278,1,0,geom2
6872578,6872578,1,0,geom2
9811800,9811800,1,0,geom2
4888343,4888343,1,0,geom2
4374892,4374892,1,0,geom2
4770004,4770004,1,0,geom2
7481009,7481009,1,0,geom2
8061205,8061205,1,0,geom2
3742387,3742387,1,0,geom2
642414,642414,1,0,geom2
2269096,2269096,1,0,geom2
4930545,4930553,9,0,geom2
4323529,4323529,1,0,geom2
8782946,8782946,1,0,geom2
2658187,2658187,1,0,geom2
2033907,2033907,1,0,geom2
647706,647706,1,0,geom2
5738712,5738712,1,0,geom2
1586937,1586937,1,0,geom2
1906369,1906369,1,0,geom2
9557299,9557299,1,0,geom2
7005189,7005189,1,0,geom2
3569723,3569723,1,0,geom2
8881348,8881348,1,0,geom2
5938972,5938972,1,0,geom2
7958548,7958548,1,0,geom2
5659801,5659894,94,0,geom2
9052588,9052588,1,0,geom2
2518303,2518303,1,0,geom2
3363612,3363612,1,0,geom2
6145496,6145496,1,0,geom2
2362508,2362508,1,0,geom2
5052265,5052265,1,0,geom2
1153574,1153574,1,0,geom2
636959,636959,1,0,geom2
2670501,2670501,1,0,geom2
555804,555804,1,0,geom2
7571231,7571231,1,0,geom2
9892520,9892520,1,0,geom2
3440280,3440280,1,0,geom2
9973379,9973379,1,0,geom2
8272524,8272524,1,0,geom2
4288779,4288779,1,0,geom2
1489269,1489269,1,0,geom2
5235070,5235070,1,0,geom2
4190950,4190950,1,0,geom2
9420097,9420151,55,0,geom2
4714378,4714378,1,0,geom2
6052093,6052093,1,0,geom2
4300537,4300537,1,0,geom2
5883651,5883651,1,0,geom2
7003903,7003903,1,0,geom2
1469045,1469045,1,0,geom2
3984321,3984321,1,0,geom2
2054783,2054783,1,0,geom2
288004,288004,1,0,geom2
6169785,6169785,1,0,geom2
3937349,3937375,27,0,geom2
5445160,5445160,1,0,geom2
2784310,2784310,1,0,geom2
8163731,8163731,1,0,geom2
4096829,4096829,1,0,geom2
3380956,3380956,1,0,geom2
3307680,3307680,1,0,geom2
6438225,6438264,40,0,geom2
7540697,7540697,1,0,geom2
1328939,1328939,1,0,geom2
4930707,4930707,1,0,geom2
2244336,2244336,1,0,geom2
8020017,8020017,1,0,geom2
5883870,5883870,1,0,geom2
6775729,6775729,1,0,geom2
4550342,4550342,1,0,geom2
9552175,9552175,1,0,geom2
4710133,4710133,1,0,geom2
6210043,6210043,1,0,geom2
6994233,6994233,1,0,geom2
987389,987389,1,0,geom2
7980581,7980581,1,0,geom2
277916,277916,1,0,geom2
6353115,6353115,1,0,geom2
6056138,6056364,227,0,geom2
3657994,3657994,1,0,geom2
5389669,5389669,1,0,geom2
4842676,4842676,1,0,geom2
2895321,2895321,1,0,geom2
3593293,3593293,1,0,geom2
8318153,8318153,1,0,geom2
354818,354818,1,0,geom2
18041,18072,32,0,geom2
8289276,8289276,1,0,geom2
4117256,4117260,5,0,geom2
2085065,2085065,1,0,geom2
2379131,2379131,1,0,geom2
808742,808742,1,0,geom2
4543982,4543982,1,0,geom2
6277586,6277586,1,0,geom2
2670378,2670378,1,0,geom2
8308618,8308618,1,0,geom2
8333045,8333045,1,0,geom2
6861453,6861453,1,0,geom2
7810341,7810341,1,0,geom2
5890316,5890316,1,0,geom2
1563099,1563099,1,0,geom2
8656330,8656330,1,0,geom2
8465560,8465560,1,0,geom2
3615975,3615975,1,0,geom2
1945431,1945431,1,0,geom2
2116862,2116862,1,0,geom2
2132116,2132116,1,0,geom2
7502432,7502432,1,0,geom2
4801997,4801997,1,0,geom2
6955365,6955365,1,0,geom2
3432076,3432076,1,0,geom2
4374955,4374955,1,0,geom2
6322882,6322882,1,0,geom2
5546281,5546281,1,0,geom2
5138596,5138596,1,0,geom2
1808322,1808322,1,0,geom2
1753064,1753064,1,0,geom2
3546218,3546218,1,0,geom2
4329711,4329711,1,0,geom2
234963,234963,1,0,geom2
9413107,9413150,44,0,geom2
6437369,6437369,1,0,geom2
9032666,9032666,1,0,geom2
4662017,4662017,1,0,geom2
7964305,7964305,1,0,geom2
573030,573030,1,0,geom2
5274975,5275013,39,0,geom2
2379317,2379317,1,0,geom2
2243971,2243971,1,0,geom2
4847287,4847287,1,0,geom2
8126692,8126692,1,0,geom2
9720264,9720264,1,0,geom2
3473679,3473679,1,0,geom2
92848,93108,261,0,geom2
9147644,9147644,1,0,geom2
9315418,9315418,1,0,geom2
1530222,1530222,1,0,geom2
7717706,7717706,1,0,geom2
4355931,4355931,1,0,geom2
8752268,8752268,1,0,geom2
6369965,6369965,1,0,geom2
9477442,9477445,4,0,geom2
6792636,6792636,1,0,geom2
8655365,8655365,1,0,geom2
5910877,5910877,1,0,geom2
1793162,1793162,1,0,geom2
8267389,8267389,1,0,geom2
7355198,7355198,1,0,geom2
6449415,6449415,1,0,geom2
9002522,9002522,1,0,geom2
8842431,8842431,1,0,geom2
314583,314583,1,0,geom2
2196232,2196232,1,0,geom2
4521179,4521179,1,0,geom2
9626928,9626928,1,0,geom2
8735064,8735064,1,0,geom2
1734224,1734224,1,0,geom2
6034737,6034737,1,0,geom2
1850847,1850847,1,0,geom2
7249030,7249030,1,0,geom2
2679214,2679214,1,0,geom2
3935968,3936049,82,0,geom2
5801779,5801779,1,0,geom2
1490878,1490878,1,0,geom2
7679463,7679463,1,0,geom2
1276954,1276954,1,0,geom2
6642962,6642962,1,0,geom2
5521778,5521778,1,0,geom2
9366606,9366606,1,0,geom2
579856,579856,1,0,geom2
9470254,9470260,7,0,geom2
6581672,6581672,1,0,geom2
357386,357386,1,0,geom2
9877873,9877873,1,0,geom2
8697507,8697507,1,0,geom2
8682535,8682535,1,0,geom2
289340,289340,1,0,geom2
6933265,6933265,1,0,geom2
4817602,4817602,1,0,geom2
2605953,2605953,1,0,geom2
8478099,8478099,1,0,geom2
3004192,3004192,1,0,geom2
3902957,3902957,1,0,geom2
4955686,4955686,1,0,geom2
1934133,1934133,1,0,geom2
9423306,9423306,1,0,geom2
2178943,2178943,1,0,geom2
5271927,5271927,1,0,geom2
672332,672332,1,0,geom2
1620408,1620408,1,0,geom2
8341398,8341408,11,0,geom2
5034186,5034186,1,0,geom2
7361287,7361287,1,0,geom2
3311739,3311739,1,0,geom2
6024502,6024502,1,0,geom2
1749874,1749874,1,0,geom2
5420098,5420098,1,0,geom2
4310038,4310039,2,0,geom2
677323,677323,1,0,geom2
6912620,6912620,1,0,geom2
7461048,7461048,1,0,geom2
83006,83006,1,0,geom2
5695689,5695689,1,0,geom2
9412757,9412757,1,0,geom2
7527079,7527200,122,0,geom2
4680964,4680964,1,0,geom2
1000495,1000495,1,0,geom2
5343449,5343449,1,0,geom2
9634193,9634193,1,0,geom2
8290276,8290276,1,0,geom2
2035259,2035373,115,0,geom2
6279803,6279898,96,0,geom2
6881884,6881884,1,0,geom2
7952902,7952902,1,0,geom2
8911292,8911292,1,0,geom2
2810660,2810660,1,0,geom2
836783,836783,1,0,geom2
1760735,1760735,1,0,geom2
8984273,8984273,1,0,geom2
9090487,9090487,1,0,geom2
915438,915438,1,0,geom2
5131477,5131477,1,0,geom2
402457,402457,1,0,geom2
4610874,4610874,1,0,geom2
182546,182546,1,0,geom2
2630851,2630851,1,0,geom2
3312676,3312676,1,0,geom2
1196062,1196062,1,0,geom2
5517427,5517427,1,0,geom2
6824204,6824204,1,0,geom2
312381,312464,84,0,geom2
4182739,4182739,1,0,geom2
9811930,9811930,1,0,geom2
6966605,6966605,1,0,geom2
5428274,5428274,1,0,geom2
1020565,1020565,1,0,geom2
9285029,9285029,1,0,geom2
1434548,1434548,1,0,geom2
8769728,8769728,1,0,geom2
4832279,4832279,1,0,geom2
1399424,1399424,1,0,geom2
3907808,3907808,1,0,geom2
5157111,5157111,1,0,geom2
4872167,4872167,1,0,geom2
9828140,9828140,1,0,geom2
8371887,8371887,1,0,geom2
3226901,3226901,1,0,geom2
5884720,5884720,1,0,geom2
2011915,2012109,195,0,geom2
9818032,9818032,1,0,geom2
9872142,9872142,1,0,geom2
550642,550642,1,0,geom2
5428850,5428850,1,0,geom2
6715270,6715270,1,0,geom2
3923596,3923596,1,0,geom2
9252220,9252220,1,0,geom2
2191572,2191572,1,0,geom2
9849246,9849263,18,0,geom2
8767850,8767850,1,0,geom2
8494341,8494341,1,0,geom2
204534,204534,1,0,geom2
3767429,3767432,4,0,geom2
9839215,9839215,1,0,geom2
4366558,4366558,1,0,geom2
2018167,2018167,1,0,geom2
1638381,1638381,1,0,geom2
5828890,5828890,1,0,geom2
7512148,7512148,1,0,geom2
638234,638234,1,0,geom2
291576,291576,1,0,geom2
6078260,6078260,1,0,geom2
3892017,3892017,1,0,geom2
768527,768527,1,0,geom2
984563,984563,1,0,geom2
9923284,9923284,1,0,geom2
4791501,4791501,1,0,geom2
3709281,3709281,1,0,geom2
3452213,3452213,1,0,geom2
8466275,8466275,1,0,geom2
7784033,7784033,1,0,geom2
6214145,6214145,1,0,geom2
6044122,6044122,1,0,geom2
1380574,1380574,1,0,geom2
181427,181427,1,0,geom2
5932931,5932931,1,0,geom2
7906476,7906476,1,0,geom2
4300228,4300228,1,0,geom2
4791501,4791501,1,0,geom2
108176,108176,1,0,geom2
752550,752550,1,0,geom2
2680241,2680241,1,0,geom2
770762,770762,1,0,geom2
2679214,2679214,1,0,geom2
5136618,5136618,1,0,geom2
1327746,1327746,1,0,geom2
1586126,1586126,1,0,geom2
2502427,2502427,1,0,geom2
9732239,9732239,1,0,geom2
6800578,6800578,1,0,geom2
9551511,9551511,1,0,geom2
477420,477420,1,0,geom2
6568967,6568967,1,0,geom2
5603718,5603718,1,0,geom2
1799591,1799591,1,0,geom2
4150126,4150126,1,0,geom2
3941007,3941007,1,0,geom2
4958618,4958618,1,0,geom2
310323,310323,1,0,geom2
9040897,9040897,1,0,geom2
9607055,9607055,1,0,geom2
1181399,1181399,1,0,geom2
3922774,3922774,1,0,geom2
1016338,1016338,1,0,geom2
7317505,7317505,1,0,geom2
4631164,4631184,21,0,geom2
9297379,9297379,1,0,geom2
4662017,4662017,1,0,geom2
1869914,1869914,1,0,geom2
2449899,2449899,1,0,geom2
3730395,3730395,1,0,geom2
8110083,8110083,1,0,geom2
805696,805696,1,0,geom2
8475730,8475730,1,0,geom2
9816003,9816003,1,0,geom2
7810037,7810037,1,0,geom2
7353346,7353346,1,0,geom2
5146160,5146160,1,0,geom2
5420098,5420098,1,0,geom2
4630689,4630689,1,0,geom2
7879951,7879951,1,0,geom2
8105564,8105564,1,0,geom2
4386047,4386047,1,0,geom2
3428763,3428763,1,0,geom2
1991805,1991805,1,0,geom2
7243400,7243400,1,0,geom2
1792210,1792210,1,0,geom2
2388762,2388762,1,0,geom2
2539881,2539881,1,0,geom2
9804348,9804348,1,0,geom2
636959,636959,1,0,geom2
2015186,2015186,1,0,geom2
2440561,2440561,1,0,geom2
84168,84168,1,0,geom2
8686880,8686880,1,0,geom2
3401035,3401035,1,0,geom2
4396483,4396483,1,0,geom2
7716173,7716173,1,0,geom2
4229059,4229059,1,0,geom2
9921658,9921658,1,0,geom2
5480315,5480315,1,0,geom2
1379429,1379429,1,0,geom2
5603718,5603718,1,0,geom2
4457821,4457821,1,0,geom2
6265589,6265589,1,0,geom2
9249862,9249862,1,0,geom2
4924946,4924987,42,0,geom2
3233408,3233408,1,0,geom2
7608848,7608848,1,0,geom2
2332196,2332196,1,0,geom2
5526392,5526392,1,0,geom2
4408202,4408202,1,0,geom2
6123017,6123017,1,0,geom2
4998960,4998966,7,0,geom2
5161285,5161285,1,0,geom2
602442,602442,1,0,geom2
7533814,7533814,1,0,geom2
1926516,1926516,1,0,geom2
9708476,9708476,1,0,geom2
760993,760993,1,0,geom2
2111218,2111218,1,0,geom2
1177208,1177208,1,0,geom2
5645734,5645734,1,0,geom2
662650,662662,13,0,geom2
7036836,7036836,1,0,geom2
5689085,5689120,36,0,geom2
9963693,9963693,1,0,geom2
5912471,5912587,117,0,geom2
5554707,5554707,1,0,geom2
4208387,4208387,1,0,geom2
4391462,4391462,1,0,geom2
9658941,9658941,1,0,geom2
631121,631121,1,0,geom2
3075262,3075262,1,0,geom2
5363010,5363050,41,0,geom2
4003441,4003604,164,0,geom2
5607155,5607155,1,0,geom2
6713251,6713251,1,0,geom2
762064,762064,1,0,geom2
6677783,6677783,1,0,geom2
4845599,4845599,1,0,geom2
2055241,2055241,1,0,geom2
3806289,3806289,1,0,geom2
5022331,5022331,1,0,geom2
9000919,9000919,1,0,geom2
1780576,1780576,1,0,geom2
2372791,2372791,1,0,geom2
9577988,9577988,1,0,geom2
4308101,4308101,1,0,geom2
5270333,5270333,1,0,geom2
9532391,9532391,1,0,geom2
6437369,6437369,1,0,geom2
945671,945671,1,0,geom2
9587953,9587953,1,0,geom2
3660767,3660767,1,0,geom2
3097970,3097970,1,0,geom2
5382434,5382434,1,0,geom2
3141322,3141403,82,0,geom2
5981318,5981318,1,0,geom2
5524843,5524843,1,0,geom2
4494059,4494059,1,0,geom2
7906708,7906708,1,0,geom2
7113776,7113776,1,0,geom2
8802615,8802615,1,0,geom2
6508009,6508009,1,0,geom2
1602490,1602490,1,0,geom2
8486518,8486518,1,0,geom2
6066363,6066363,1,0,geom2
9535554,9535583,30,0,geom2
8768981,8768981,1,0,geom2
283736,283736,1,0,geom2
667592,667592,1,0,geom2
6631490,6631490,1,0,geom2
1925459,1925459,1,0,geom2
3933758,3933758,1,0,geom2
8615214,8615214,1,0,geom2
3439446,3439446,1,0,geom2
5912797,5912797,1,0,geom2
135862,135862,1,0,geom2
8765185,8765185,1,0,geom2
7717706,7717706,1,0,geom2
5804126,5804126,1,0,geom2
8362013,8362154,142,0,geom2
5046426,5046426,1,0,geom2
8664486,8664486,1,0,geom2
6165144,6165144,1,0,geom2
107662,107662,1,0,geom2
3177081,3177081,1,0,geom2
3925758,3925758,1,0,geom2
341480,341480,1,0,geom2
4823292,4823292,1,0,geom2
1613452,1613452,1,0,geom2
8432703,8432976,274,0,geom2
8343662,8343662,1,0,geom2
9975169,9975169,1,0,geom2
1149466,1149466,1,0,geom2
9884233,9884233,1,0,geom2
6650067,6650067,1,0,geom2
748151,748151,1,0,geom2
5910954,5910954,1,0,geom2
8328313,8328313,1,0,geom2
6414544,6414544,1,0,geom2
7058871,7058871,1,0,geom2
2011195,2011195,1,0,geom2
2069816,2069816,1,0,geom2
2307831,2307831,1,0,geom2
210642,210642,1,0,geom2
7586718,7586718,1,0,geom2
7271867,7271867,1,0,geom2
9621938,9621938,1,0,geom2
5627312,5627312,1,0,geom2
9611595,9611595,1,0,geom2
6178181,6178181,1,0,geom2
3836026,3836026,1,0,geom2
8255971,8255971,1,0,geom2
6304763,6304763,1,0,geom2
6537091,6537091,1,0,geom2
3919823,3919823,1,0,geom2
9830898,9830898,1,0,geom2
2803272,2803272,1,0,geom2
4365833,4365833,1,0,geom2
7772037,7772091,55,0,geom2
9806663,9806663,1,0,geom2
810960,810960,1,0,geom2
5159271,5159271,1,0,geom2
2120341,2120341,1,0,geom2
9649234,9649234,1,0,geom2
7750834,7750834,1,0,geom2
9818208,9818208,1,0,geom2
9859515,9859515,1,0,geom2
9643478,9643478,1,0,geom2
9746775,9746775,1,0,geom2
7489692,7489692,1,0,geom2
4247034,4247034,1,0,geom2
9224595,9224595,1,0,geom2
2716875,2716875,1,0,geom2
4827224,4827224,1,0,geom2
1155155,1155155,1,0,geom2
2820382,2820382,1,0,geom2
1792210,1792210,1,0,geom2
3645939,3645939,1,0,geom2
3912873,3912873,1,0,geom2
6415110,6415110,1,0,geom2
6478484,6478484,1,0,geom2
1098929,1098929,1,0,geom2
2794046,2794046,1,0,geom2
3679062,3679062,1,0,geom2
7998331,7998331,1,0,geom2
2244422,2244422,1,0,geom2
6770776,6770834,59,0,geom2
7993997,7993997,1,0,geom2
8408224,8408224,1,0,geom2
7444539,7444539,1,0,geom2
5402344,5402344,1,0,geom2
8306391,8306391,1,0,geom2
3477977,3477977,1,0,geom2
1826412,1826412,1,0,geom2
2712578,2712578,1,0,geom2
191805,191805,1,0,geom2
3037742,3037742,1,0,geom2
1250591,1250591,1,0,geom2
9004063,9004063,1,0,geom2
7810341,7810341,1,0,geom2
188621,188621,1,0,geom2
1957812,1957812,1,0,geom2
7118245,7118245,1,0,geom2
7051139,7051139,1,0,geom2
4955686,4955686,1,0,geom2
3804424,3804424,1,0,geom2
1903736,1903736,1,0,geom2
3282565,3282565,1,0,geom2
8841614,8841614,1,0,geom2
143531,143531,1,0,geom2
955915,955915,1,0,geom2
1824625,1824625,1,0,geom2
1707300,1707300,1,0,geom2
1147545,1147545,1,0,geom2
7715985,7715985,1,0,geom2
